"","low","est","high","ID","type","metric"
"t[position] (days)45",0,14.8712337301575,31.1827624959799,"1400202013Snow","OUF anisotropic","t[position] (days)45"
"t[velocity] (hours)48",1.02027310591671,1.29265308004169,1.63774971196554,"1400202013Snow","OUF anisotropic","t[velocity] (hours)48"
"speed (kilometers/day)53",24.3424179143397,26.0110251644401,27.6782019942749,"1400202013Snow","OUF anisotropic","speed (kilometers/day)53"
"area (square kilometers)54",1744.57466447923,2464.57686925849,3307.01989069679,"1400202014SnowFree","OUF anisotropic","area (square kilometers)54"
"t[position] (days)46",2.89839706769434,4.31925091267728,6.4366365307926,"1400202014SnowFree","OUF anisotropic","t[position] (days)46"
"t[velocity] (hours)49",1.14148350034878,1.29388072716644,1.46662420930415,"1400202014SnowFree","OUF anisotropic","t[velocity] (hours)49"
"speed (kilometers/day)54",33.1265091175183,34.3089590493146,35.4908530952538,"1400202014SnowFree","OUF anisotropic","speed (kilometers/day)54"
"area (square kilometers)55",6111.37105413515,26234.7787304101,60740.1337394422,"1400202014Snow","OUF anisotropic","area (square kilometers)55"
"t[position] (months)6",0,1.36917126132589,2.83749669179223,"1400202014Snow","OUF anisotropic","t[position] (months)6"
"t[velocity] (hours)50",1.49954526416829,1.66540365318556,1.84960694039612,"1400202014Snow","OUF anisotropic","t[velocity] (hours)50"
"speed (kilometers/day)55",31.4175114816334,32.3395471131412,33.2612232190325,"1400202014Snow","OUF anisotropic","speed (kilometers/day)55"
"area (square kilometers)56",8209.38325497997,18182.0647476397,32052.0428298452,"1400202015SnowFree","OUF anisotropic","area (square kilometers)56"
"t[position] (days)47",5.21079964307952,15.766363283625,47.7044270012139,"1400202015SnowFree","OUF anisotropic","t[position] (days)47"
"t[velocity] (hours)51",1.60520495899512,1.78026110157738,1.9744080480374,"1400202015SnowFree","OUF anisotropic","t[velocity] (hours)51"
"speed (kilometers/day)56",40.4198623027526,41.5815507739593,42.7427952832199,"1400202015SnowFree","OUF anisotropic","speed (kilometers/day)56"
"area (square kilometers)57",12225.4954730196,82454.4470046366,218295.78433767,"1400202015Snow","OUF anisotropic","area (square kilometers)57"
"t[position] (months)7",0,2.95919220447326,6.79100989407268,"1400202015Snow","OUF anisotropic","t[position] (months)7"
"t[velocity] (hours)52",1.42859141069629,1.62501046389722,1.84843545047523,"1400202015Snow","OUF anisotropic","t[velocity] (hours)52"
"speed (kilometers/day)57",39.3629698795806,40.8611212105733,42.3585241075772,"1400202015Snow","OUF anisotropic","speed (kilometers/day)57"
"area (square kilometers)58",1339.52449226103,2826.40174153123,4858.99824030027,"1400212014Snow","OUF anisotropic","area (square kilometers)58"
"t[position] (days)48",1.53769338059254,4.38244034954641,12.4899955086831,"1400212014Snow","OUF anisotropic","t[position] (days)48"
"t[velocity] (hours)53",0.939526822089235,1.22684841689507,1.60203732629038,"1400212014Snow","OUF anisotropic","t[velocity] (hours)53"
"speed (kilometers/day)58",36.9861160793374,39.912996245019,42.837033755939,"1400212014Snow","OUF anisotropic","speed (kilometers/day)58"
"area (square kilometers)59",867.130450621365,1054.69765302452,1260.35549248533,"1400212015SnowFree","OUF isotropic","area (square kilometers)59"
"t[position] (days)49",0.922326079087853,1.17506850305028,1.49706922331241,"1400212015SnowFree","OUF isotropic","t[position] (days)49"
"t[velocity] (hours)54",1.0522727811248,1.25204816924696,1.48975118071475,"1400212015SnowFree","OUF isotropic","t[velocity] (hours)54"
"speed (kilometers/day)59",40.8953936287934,42.7563938346429,44.6162945943301,"1400212015SnowFree","OUF isotropic","speed (kilometers/day)59"
"area (square kilometers)60",1250.5634944884,2162.95124789759,3321.18971882813,"1400212015Snow","OUF anisotropic","area (square kilometers)60"
"t[position] (days)50",2.87496046132307,5.68057834336746,11.2241440358053,"1400212015Snow","OUF anisotropic","t[position] (days)50"
"t[velocity] (hours)55",1.18035796556037,1.38836132998759,1.63301916778256,"1400212015Snow","OUF anisotropic","t[velocity] (hours)55"
"speed (kilometers/day)60",25.4826218774434,26.5824992073367,27.6817580525922,"1400212015Snow","OUF anisotropic","speed (kilometers/day)60"
"area (square kilometers)61",1096.45180777923,2381.59556264432,4156.69978380307,"1400222013Snow","OUF anisotropic","area (square kilometers)61"
"t[position] (days)51",1.42248271982407,4.31644796825534,13.0980312119081,"1400222013Snow","OUF anisotropic","t[position] (days)51"
"t[velocity] (hours)56",0.765259352830156,1.04600894107071,1.42975672332973,"1400222013Snow","OUF anisotropic","t[velocity] (hours)56"
"speed (kilometers/day)61",35.4655055294875,38.7761212424984,42.0830443261425,"1400222013Snow","OUF anisotropic","speed (kilometers/day)61"
"area (square kilometers)62",742.252260387806,1425.03652145274,2326.78589018152,"1400222014SnowFree","OUF anisotropic","area (square kilometers)62"
"t[position] (days)52",0.651500736711652,1.69501363416446,4.40992781451758,"1400222014SnowFree","OUF anisotropic","t[position] (days)52"
"t[velocity] (hours)57",1.15778839007931,1.65656314828812,2.37020986544724,"1400222014SnowFree","OUF anisotropic","t[velocity] (hours)57"
"speed (kilometers/day)62",34.2668591596514,37.2949715082544,40.3198557115517,"1400222014SnowFree","OUF anisotropic","speed (kilometers/day)62"
"area (square kilometers)63",1348.64160157792,3347.45821293028,6239.08144596218,"1400232013Snow","OUF anisotropic","area (square kilometers)63"
"t[position] (days)53",1.52473666756838,6.30915293163624,26.1064166432457,"1400232013Snow","OUF anisotropic","t[position] (days)53"
"t[velocity] (hours)58",1.31564451022474,1.63680680653213,2.03636810786544,"1400232013Snow","OUF anisotropic","t[velocity] (hours)58"
"speed (kilometers/day)63",27.8912310623148,29.5279114583253,31.1633706299916,"1400232013Snow","OUF anisotropic","speed (kilometers/day)63"
"area (square kilometers)64",3146.39238019695,4563.84030940819,6240.72255518187,"1400232014SnowFree","OUF anisotropic","area (square kilometers)64"
"t[position] (days)54",3.15310791051271,4.86273944919097,7.49934211635436,"1400232014SnowFree","OUF anisotropic","t[position] (days)54"
"t[velocity] (hours)59",1.10561108836167,1.26432290173284,1.44581798850703,"1400232014SnowFree","OUF anisotropic","t[velocity] (hours)59"
"speed (kilometers/day)64",42.1562213185486,43.7651967178036,45.3733661817446,"1400232014SnowFree","OUF anisotropic","speed (kilometers/day)64"
"area (square kilometers)65",5248.77637361308,42664.8568021754,118407.361439814,"1400232014Snow","OUF isotropic","area (square kilometers)65"
"t[position] (days)55",0,28.4550235131756,67.8745056650193,"1400232014Snow","OUF isotropic","t[position] (days)55"
"t[velocity] (hours)60",1.41280853501118,1.76118924232615,2.19547622371973,"1400232014Snow","OUF isotropic","t[velocity] (hours)60"
"speed (kilometers/day)65",44.0583250907599,46.5941989998698,49.1282135646003,"1400232014Snow","OUF isotropic","speed (kilometers/day)65"
"area (square kilometers)66",273.172774129168,1447.54037370026,3581.67902770636,"1400242013Snow","OUF anisotropic","area (square kilometers)66"
"t[position] (days)56",0,9.57567630032969,21.006362373945,"1400242013Snow","OUF anisotropic","t[position] (days)56"
"t[velocity] (minutes)5",21.5645550895089,44.9409140331902,93.6576593282544,"1400242013Snow","OUF anisotropic","t[velocity] (minutes)5"
"speed (kilometers/day)66",18.9178006831497,23.215597356125,27.5050406320932,"1400242013Snow","OUF anisotropic","speed (kilometers/day)66"
"area (square kilometers)67",225.211796756113,2359.43616329299,6939.35785846961,"1400252013Snow","OUF anisotropic","area (square kilometers)67"
"t[position] (days)57",0,17.0883571145515,42.6406256119575,"1400252013Snow","OUF anisotropic","t[position] (days)57"
"t[velocity] (hours)61",1.06915042762056,1.58734409197906,2.3566948122992,"1400252013Snow","OUF anisotropic","t[velocity] (hours)61"
"speed (kilometers/day)67",13.7543697692389,15.1502279426498,16.5444205046201,"1400252013Snow","OUF anisotropic","speed (kilometers/day)67"
"area (square kilometers)68",517.927386701117,799.846426848325,1142.04602348562,"1400262013Snow","OUF anisotropic","area (square kilometers)68"
"t[position] (days)58",1.01803451758116,1.77645223695518,3.09987775039415,"1400262013Snow","OUF anisotropic","t[position] (days)58"
"t[velocity] (minutes)6",29.2564758633054,47.334794860186,76.5841660124934,"1400262013Snow","OUF anisotropic","t[velocity] (minutes)6"
"speed (kilometers/day)68",33.9456644287747,39.0692639086804,44.1847138176353,"1400262013Snow","OUF anisotropic","speed (kilometers/day)68"
"area (square kilometers)69",2545.8477366349,3408.15712024196,4394.30252734573,"1400262014SnowFree","OUF anisotropic","area (square kilometers)69"
"t[position] (days)59",2.1387199093375,2.99748938017653,4.20108427711522,"1400262014SnowFree","OUF anisotropic","t[position] (days)59"
"t[velocity] (hours)62",1.50536319192547,1.69537663086108,1.90937438611969,"1400262014SnowFree","OUF anisotropic","t[velocity] (hours)62"
"speed (kilometers/day)69",40.3196446425894,41.5691254674538,42.8180929812027,"1400262014SnowFree","OUF anisotropic","speed (kilometers/day)69"
"area (square kilometers)70",374.363237347734,713.598165083821,1160.43019101296,"1400272013Snow","OUF anisotropic","area (square kilometers)70"
"t[position] (days)60",1.32766284302469,3.41555049031629,8.78685820966588,"1400272013Snow","OUF anisotropic","t[position] (days)60"
"t[velocity] (minutes)7",1.61969718698454,31.8613126965662,626.74878669037,"1400272013Snow","OUF anisotropic","t[velocity] (minutes)7"
"speed (kilometers/day)70",20.9236695437038,32.9869114130505,45.0487428920946,"1400272013Snow","OUF anisotropic","speed (kilometers/day)70"
"area (square kilometers)71",2592.32750049638,3463.42041940534,4458.75101030419,"1400272014SnowFree","OUF anisotropic","area (square kilometers)71"
"t[position] (days)61",2.31303546287403,3.22770326361042,4.50406771756821,"1400272014SnowFree","OUF anisotropic","t[position] (days)61"
"t[velocity] (hours)63",1.45470210890215,1.63310395948191,1.83338466766113,"1400272014SnowFree","OUF anisotropic","t[velocity] (hours)63"
"speed (kilometers/day)71",39.9190115729286,41.1360438123647,42.3525838311774,"1400272014SnowFree","OUF anisotropic","speed (kilometers/day)71"
"area (square kilometers)72",2166.22008036474,3652.85903307801,5521.58043334656,"1400272014Snow","OUF anisotropic","area (square kilometers)72"
"t[position] (days)62",3.27272740054647,6.20822685959537,11.7767464328883,"1400272014Snow","OUF anisotropic","t[position] (days)62"
"t[velocity] (hours)64",1.27459131042239,1.46993074682283,1.69520722665142,"1400272014Snow","OUF anisotropic","t[velocity] (hours)64"
"speed (kilometers/day)72",30.8364040178062,32.007385915668,33.1777840723885,"1400272014Snow","OUF anisotropic","speed (kilometers/day)72"
"area (square kilometers)73",370.535883083115,480.12686477498,603.69904025117,"1400282014Snow","OUF anisotropic","area (square kilometers)73"
"t[position] (hours)1",8.55237950928909,12.7385455148554,18.9737302534102,"1400282014Snow","OUF anisotropic","t[position] (hours)1"
"t[velocity] (hours)65",1.03013755049377,1.44295623251623,2.02120841819562,"1400282014Snow","OUF anisotropic","t[velocity] (hours)65"
"speed (kilometers/day)73",38.1590639047508,40.9730962726089,43.7845569155777,"1400282014Snow","OUF anisotropic","speed (kilometers/day)73"
"area (square kilometers)74",547.49108440895,719.422914363013,914.473054654049,"1400282015SnowFree","OUF anisotropic","area (square kilometers)74"
"t[position] (days)63",1.19528492813914,1.65771377441396,2.29904593723941,"1400282015SnowFree","OUF anisotropic","t[position] (days)63"
"t[velocity] (hours)66",1.02713449476969,1.23272565258195,1.47946791999653,"1400282015SnowFree","OUF anisotropic","t[velocity] (hours)66"
"speed (kilometers/day)74",28.6170127989091,30.0204192953648,31.4229371046232,"1400282015SnowFree","OUF anisotropic","speed (kilometers/day)74"
"area (square kilometers)75",833.619169204177,1649.03323571132,2737.91154886079,"1400292014Snow","OUF isotropic","area (square kilometers)75"
"t[position] (days)64",1.23297953015456,3.14534155975221,8.02379381453666,"1400292014Snow","OUF isotropic","t[position] (days)64"
"t[velocity] (hours)67",0.922454766568664,1.24602739501714,1.68310070629099,"1400292014Snow","OUF isotropic","t[velocity] (hours)67"
"speed (kilometers/day)75",30.3240836701557,32.7564020346918,35.1863306516714,"1400292014Snow","OUF isotropic","speed (kilometers/day)75"
"area (square kilometers)76",1081.5531197026,1753.03552740779,2584.04697461757,"1400302014Snow","OUF anisotropic","area (square kilometers)76"
"t[position] (days)65",0.991870986178605,1.85375035831664,3.46455379665706,"1400302014Snow","OUF anisotropic","t[position] (days)65"
"t[velocity] (hours)68",1.07158802182621,1.41026748466812,1.85598787761991,"1400302014Snow","OUF anisotropic","t[velocity] (hours)68"
"speed (kilometers/day)76",38.8881601613427,41.5701665129289,44.249861301585,"1400302014Snow","OUF anisotropic","speed (kilometers/day)76"
"area (square kilometers)77",836.562069317551,996.606844442152,1170.45246272268,"1400302015SnowFree","OUF anisotropic","area (square kilometers)77"
"t[position] (days)66",0.991462332752967,1.22082780191053,1.50325481128393,"1400302015SnowFree","OUF anisotropic","t[position] (days)66"
"t[velocity] (minutes)8",47.8668214741477,57.6320725771577,69.3895204914044,"1400302015SnowFree","OUF anisotropic","t[velocity] (minutes)8"
"speed (kilometers/day)77",45.5011426198391,48.1498263740402,50.7965480923138,"1400302015SnowFree","OUF anisotropic","speed (kilometers/day)77"
"area (square kilometers)78",743.448219725954,1490.37078800118,2492.66684434581,"1400302015Snow","OUF anisotropic","area (square kilometers)78"
"t[position] (days)67",1.16681365835571,3.05414406307079,7.99424646017207,"1400302015Snow","OUF anisotropic","t[position] (days)67"
"t[velocity] (minutes)9",37.9220293048471,57.4257444676212,86.9604340303334,"1400302015Snow","OUF anisotropic","t[velocity] (minutes)9"
"speed (kilometers/day)78",33.7605912520896,38.1191376862017,42.4714452699154,"1400302015Snow","OUF anisotropic","speed (kilometers/day)78"
"area (square kilometers)79",942.582764062429,2552.92388337904,4951.42384027021,"1400312014Snow","OUF anisotropic","area (square kilometers)79"
"t[position] (days)68",1.12569103756424,6.09270878974689,32.9762778221823,"1400312014Snow","OUF anisotropic","t[position] (days)68"
"t[velocity] (hours)69",0.86349671241758,1.15860654393872,1.55457351991453,"1400312014Snow","OUF anisotropic","t[velocity] (hours)69"
"speed (kilometers/day)79",29.5117310898693,32.0291685086855,34.5440002463365,"1400312014Snow","OUF anisotropic","speed (kilometers/day)79"
"area (square kilometers)80",1289.11772269266,2554.27398390256,4244.74330939096,"1400312015SnowFree","OUF anisotropic","area (square kilometers)80"
"t[position] (days)69",3.35272312904634,8.23842778046149,20.2437510290882,"1400312015SnowFree","OUF anisotropic","t[position] (days)69"
"t[velocity] (hours)70",1.17932839229821,1.38158360200169,1.61852564712723,"1400312015SnowFree","OUF anisotropic","t[velocity] (hours)70"
"speed (kilometers/day)80",23.1341484256192,24.1354193862345,25.136125855796,"1400312015SnowFree","OUF anisotropic","speed (kilometers/day)80"
"area (square kilometers)81",643.399502003324,1463.90268956226,2615.89570156147,"1400322014Snow","OUF anisotropic","area (square kilometers)81"
"t[position] (days)70",0.584993958485699,2.10623864273237,7.58339664160405,"1400322014Snow","OUF anisotropic","t[position] (days)70"
"t[velocity] (hours)71",1.08549193009198,1.63855347882275,2.47340162421533,"1400322014Snow","OUF anisotropic","t[velocity] (hours)71"
